0.8278041199677235, 81.55463
0.8278041199677235, 81.55463
0.8278040390420299, 81.55462
0.8278037219390305, 81.5546
0.8278027996790628, 81.55455
0.8278024535294625, 81.5545349
0.8278021364276777, 81.55451
0.8278021364276777, 81.55451
0.8278019215196767, 81.5545044
0.8278015022248373, 81.55448
0.8278011851237814, 81.55447
0.8278010433621538, 81.55446
0.8278009218442006, 81.55445
0.827800792685197, 81.55444
0.827800660820104, 81.5544357
0.8277987473012798, 81.55433
0.8277986483240805, 81.55432
0.8277986483240805, 81.55432
0.8277982394339712, 81.5543
0.8277978234671766, 81.5542755
0.8276037480682725, 81.54363
0.8276037480682725, 81.54363
0.8276036285886775, 81.5436249
0.827603505278847, 81.54362
0.8276031914333627, 81.5436
0.827602607156446, 81.5435638
0.8276024105798352, 81.54356
0.827602270145771, 81.54355
0.827601776682989, 81.54352
0.8276011833946566, 81.54349
0.8276004254561831, 81.54345
0.8275999943436114, 81.54343
0.8275992411053147, 81.54338
0.82759918443984, 81.54338
0.8275986072133237, 81.54335
0.827597656377158, 81.5433
0.8275973394322549, 81.5432739
0.8275969680107083, 81.54326
0.8275967055431771, 81.54324
1.5393616596905033, 64.56583
0.8274089264979826, 81.5329361
0.8274088002490269, 81.53293
0.8274086978573733, 81.53292
0.8274086018364474, 81.53292
0.827407849848953, 81.5328751
0.8274077871542674, 81.5328751
0.8274075330494136, 81.53286
0.8274064171122995, 81.5328
0.8274062658536819, 81.53279
0.8274059490553555, 81.53277
